sid,name,addr
3814,7-ELEVEN(夏恩)(112558),雲林縣虎尾鎮立仁里復興路137號
3815,7-ELEVEN(宇宸)(131858),雲林縣虎尾鎮清雲路770號
3816,7-ELEVEN(東億)(170875),雲林縣虎尾鎮光明路3號
3817,7-ELEVEN(虎大)(953445),雲林縣虎尾鎮工專路156號
3818,7-ELEVEN(羅威)(195461),雲林縣崙背鄉羅厝村東興路168-1號.168-2號
3819,7-ELEVEN(崙背)(871839),雲林縣崙背鄉南光路3號
3820,7-ELEVEN(安榮)(968665),雲林縣崙背鄉豐榮村1鄰豐榮32之3號
3821,7-ELEVEN(崙中)(972505),雲林縣崙背鄉南陽村中山路489號
3822,7-ELEVEN(富來)(110611),雲林縣西螺鎮新豐里13鄰新社320-8號
3823,7-ELEVEN(大茄苳)(231831),雲林縣西螺鎮大新210之3號1樓
3824,7-ELEVEN(興平)(872522),雲林縣西螺鎮中興里延平路418號420號
3825,7-ELEVEN(和心)(943747),雲林縣西螺鎮河南里埔心路113-3號
3826,7-ELEVEN(星光)(968816),雲林縣西螺鎮公正路15號
3827,7-ELEVEN(七崁)(998080),雲林縣西螺鎮建興路163號1樓
3828,7-ELEVEN(朝天宮)(189226),雲林縣北港鎮東華里中山路150號
3829,7-ELEVEN(北港)(850119),雲林縣北港鎮民主路106號
3830,7-ELEVEN(民樂)(873400),雲林縣北港鎮華勝里28鄰民樂路39號
3831,7-ELEVEN(北英)(968115),雲林縣北港鎮華勝里華勝路212號
3832,7-ELEVEN(元東)(998116),雲林縣元長鄉下寮村東興路28號1樓
3833,7-ELEVEN(冬念)(110600),雲林縣虎尾鎮埒內里林森路一段9鄰39號
3834,7-ELEVEN(東尊)(174246),雲林縣虎尾鎮惠來里142-3號
3835,7-ELEVEN(虎真)(196383),雲林縣虎尾鎮穎川里頂南398號
3836,7-ELEVEN(圓真)(252137),雲林縣虎尾鎮信義路52號及三民路93號
3837,7-ELEVEN(冬美)(231635),雲林縣虎尾鎮民權路2-3號
3838,7-ELEVEN(新湖)(261854),雲林縣虎尾鎮林森路二段475號
3839,7-ELEVEN(虎高)(261544),雲林縣虎尾鎮延平里3鄰中南34之26號
3840,7-ELEVEN(斗金)(142722),彰化縣北斗鎮中正路57號1樓
3841,7-ELEVEN(光政)(150789),彰化縣北斗鎮光復路208號
3842,7-ELEVEN(北圓)(200468),彰化縣北斗鎮中華路91.93號
3843,7-ELEVEN(興鳳)(207816),彰化縣埤頭鄉斗苑東路731號
3844,7-ELEVEN(海豐)(261692),彰化縣田尾鄉中正路三段78號1.2樓
3845,7-ELEVEN(彰興)(966935),彰化縣埤頭鄉興農村彰水路四段168號1樓
3846,7-ELEVEN(挖子)(131722),彰化縣二林鎮華崙里二溪路七段195號197號1樓
3847,7-ELEVEN(明城)(180159),彰化縣大城鄉東城村北平路76號
3848,7-ELEVEN(彰基)(217374),彰化縣二林鎮大成路一段571號
3849,7-ELEVEN(群茂)(953629),彰化縣二林鎮斗苑路四段159號
3850,7-ELEVEN(寶斗)(241322),彰化縣北斗鎮復興路281號
3851,7-ELEVEN(永靖)(150941),彰化縣永靖鄉永坡路2號
3852,7-ELEVEN(永冠)(181761),彰化縣永靖鄉永北村西門路142號1樓
3853,7-ELEVEN(普賢)(230274),彰化縣永靖鄉中山路三段238號
3854,7-ELEVEN(斗苑)(144588),彰化縣埤頭鄉斗苑東路588號
3855,7-ELEVEN(埤頭)(239097),彰化縣埤頭鄉合興村彰水路三段5鄰537號1樓
3856,7-ELEVEN(路口厝)(968997),彰化縣埤頭鄉中和村彰水路一段臨325號
3857,7-ELEVEN(彰苑)(971627),彰化縣北斗鎮斗苑路二段298之2號
3858,7-ELEVEN(內安)(164652),彰化縣田中鎮碧峰里中南路二段562號564號566號1樓
3859,7-ELEVEN(二八水)(208462),彰化縣二水鄉員集路三段488號
3860,7-ELEVEN(中圳)(941660),彰化縣北斗鎮中和里斗中路319號
3861,7-ELEVEN(田中)(977371),彰化縣田中鎮福安路144號146號
3862,7-ELEVEN(鑫斗商)(990396),雲林縣斗六市中華路207號209號1樓
3863,7-ELEVEN(晟安)(114808),雲林縣莿桐鄉饒平村饒平路2之2號
3864,7-ELEVEN(雲桐)(199337),雲林縣莿桐鄉莿桐村中山路70號72號1樓
3865,7-ELEVEN(晟家)(227946),雲林縣斗六市長安西路1之5號
3866,7-ELEVEN(晟業)(971096),雲林縣斗六市萬年路592號
3867,7-ELEVEN(新莿桐)(982432),雲林縣莿桐鄉莿桐村中正路62-2號
3868,7-ELEVEN(新東立)(273341),雲林縣斗六市成功路286號288號290號
3869,7-ELEVEN(東禾)(255273),雲林縣古坑鄉東和村文化路145號
3870,7-ELEVEN(山好)(920478),雲林縣斗六市崙峰里仁義路52號1樓
3871,7-ELEVEN(好家庭)(920489),雲林縣斗六市榴中里工業路69號
3872,7-ELEVEN(春流)(922027),雲林縣斗六市梅林里梅林路446號1樓
3873,7-ELEVEN(廣濟)(991920),雲林縣古坑鄉東和村廣濟路78號78之1號
3874,7-ELEVEN(保長)(253912),雲林縣斗六市雲林路二段76號1樓
3875,7-ELEVEN(大北勢)(209579),雲林縣斗六市長平路7-32號
3876,7-ELEVEN(劍湖)(241377),雲林縣古坑鄉永昌村永興路145號
3877,7-ELEVEN(詠順)(251558),雲林縣斗六市鎮北路229號
3878,7-ELEVEN(坤麟)(942146),雲林縣斗六市社口里大學路二段579號
3879,7-ELEVEN(東宇)(113296),雲林縣斗六市文化路538號540號1樓
3880,7-ELEVEN(永昌)(130202),雲林縣斗六市中山路269號
3881,7-ELEVEN(頂豐)(194907),雲林縣斗六市榴南里斗工十路62號
3882,7-ELEVEN(大美)(932437),雲林縣莿桐鄉大美村大美53號1樓
3883,7-ELEVEN(育北)(950860),雲林縣斗六市明德北路一段110號
3884,7-ELEVEN(福懋)(880567),雲林縣斗六市石榴路196之1號
3885,7-ELEVEN(斗六)(896045),雲林縣斗六市大同路41號
3886,7-ELEVEN(新林內)(967525),雲林縣林內鄉中正路373號375號
3888,7-ELEVEN(新桃源)(126742),彰化縣彰化市卦山里公園路一段335號
3889,7-ELEVEN(彰陽)(160030),彰化縣彰化市中正路一段75號1樓
3890,7-ELEVEN(大陽)(112385),彰化縣彰化市延平里大埔路405號
3891,7-ELEVEN(金川)(249407),彰化縣彰化市中正路二段611號
3892,7-ELEVEN(彰和)(875369),彰化縣彰化市民族路163號
3893,7-ELEVEN(民生)(887177),彰化縣彰化市華山路27號
3894,7-ELEVEN(彰化金泰)(265281),彰化縣彰化市金馬路一段358號1樓
3895,7-ELEVEN(家樂福)(237057),彰化縣彰化市茄苳路一段276號
3896,7-ELEVEN(彰泳)(249315),彰化縣彰化市永安街388號1樓
3897,7-ELEVEN(太子哈佛)(931179),彰化縣彰化市泰和中街72號
3898,7-ELEVEN(大竹)(138848),彰化縣彰化市大竹里彰南路二段181號
3899,7-ELEVEN(福山)(164283),彰化縣彰化市彰南路一段466號、福東街2號
3900,7-ELEVEN(彰欣)(193948),彰化縣彰化市彰興路一段臨528號
3901,7-ELEVEN(兆福)(196235),彰化縣彰化市一德南路2號、彰南路三段400號
3902,7-ELEVEN(長沙)(263403),彰化縣花壇鄉中正路130號1樓
3903,7-ELEVEN(花海)(195117),彰化縣花壇鄉長春村彰員路一段280號
3904,7-ELEVEN(和新)(166452),彰化縣和美鎮彰新路五段臨396號
3905,7-ELEVEN(和冠)(194251),彰化縣和美鎮彰新路六段臨566號
3906,7-ELEVEN(和港)(199120),彰化縣和美鎮和港路552號1樓
3907,7-ELEVEN(和卿)(952062),彰化縣和美鎮和南里和卿路193號
3908,7-ELEVEN(秀傳)(144016),彰化縣彰化市中山路一段546號1樓
3909,7-ELEVEN(金旺)(195597),彰化縣彰化市延平路536號
3910,7-ELEVEN(兆溢)(200055),彰化縣彰化市崙美路246號
3911,7-ELEVEN(金墩)(229078),彰化縣花壇鄉花壇村23鄰花南路臨558號1樓
3912,7-ELEVEN(巨峰)(993812),彰化縣彰化市天祥路359號
3913,7-ELEVEN(成發)(262433),彰化縣彰化市彰水路177號
3914,7-ELEVEN(和線)(249784),彰化縣和美鎮嘉犁里線東路二段722號
3915,7-ELEVEN(東芳)(921161),彰化縣彰化市東芳里永芳路199號
3916,7-ELEVEN(勝全)(941970),彰化縣彰化市林森路205號
3917,7-ELEVEN(和美仁愛)(169635),彰化縣和美鎮鹿和路六段臨22號
3918,7-ELEVEN(和東)(261430),彰化縣和美鎮愛德路27號
3919,7-ELEVEN(德美)(904133),彰化縣和美鎮德美路700號
3920,7-ELEVEN(新勝利)(991160),彰化縣和美鎮鹿和路六段402之2號
3921,7-ELEVEN(辭修)(200170),彰化縣彰化市辭修路508號
3922,7-ELEVEN(三民)(239204),彰化縣彰化市三民路341號
3923,7-ELEVEN(智富)(931700),彰化縣彰化市萬安里長順街170號
3925,7-ELEVEN(湖貴)(131227),彰化縣溪湖鎮西寮里員鹿路四段7號1樓
3926,7-ELEVEN(鹿東)(154655),彰化縣福興鄉中正路224號
3927,7-ELEVEN(秀鴻)(215552),彰化縣秀水鄉埔崙村民生街960號
3928,7-ELEVEN(昱品)(231314),彰化縣埔鹽鄉員鹿路一段118號
3929,7-ELEVEN(福環)(122153),彰化縣福興鄉員鹿路一段439號
3930,7-ELEVEN(日新)(131733),彰化縣福興鄉番婆村彰鹿路六段547號1樓
3931,7-ELEVEN(樂有)(192691),彰化縣埔鹽鄉大有村員鹿路三段臨139號之9
3932,7-ELEVEN(管興)(195874),彰化縣福興鄉沿海路三段286號
3933,7-ELEVEN(昇沅)(965563),彰化縣福興鄉福南村沿海路四段750號
3934,7-ELEVEN(龍舟)(968506),彰化縣福興鄉福興村龍舟路15號
3935,7-ELEVEN(王功)(113403),彰化縣芳苑鄉王功村3鄰芳漢路王功段544號1樓
3937,7-ELEVEN(新安可)(118822),彰化縣溪湖鎮西環路373號
3938,7-ELEVEN(芳苑)(121219),彰化縣芳苑鄉後寮村斗苑路頂後段7號
3940,7-ELEVEN(智慶)(182513),彰化縣大村鄉大智路一段197號
3941,7-ELEVEN(品客)(199016),彰化縣大村鄉中山路一段86號
3942,7-ELEVEN(睿奇)(231118),彰化縣員林市和平街18號1樓
3943,7-ELEVEN(葉大)(888549),彰化縣大村鄉學府路168號
3944,7-ELEVEN(新大村)(922898),彰化縣大村鄉中正西路331號1樓
3945,7-ELEVEN(村尚)(941903),彰化縣大村鄉中山路二段357號357-2號1樓
3946,7-ELEVEN(員林)(112215),彰化縣員林市忠孝里4鄰員東路二段417號
3947,7-ELEVEN(品冠)(263746),彰化縣員林市新生路278號
3948,7-ELEVEN(員大)(183240),彰化縣員林市員大路一段374號
3949,7-ELEVEN(真愛)(187150),彰化縣員林市大同路二段2號
3950,7-ELEVEN(七六埔)(196866),彰化縣埔心鄉員埔路1192號
3951,7-ELEVEN(惠明)(959317),彰化縣員林市惠明街51號
3952,7-ELEVEN(向福)(166289),彰化縣溪湖鎮大溪路二段140號
3953,7-ELEVEN(紫騰)(211675),彰化縣埔心鄉員鹿路三段338號
3954,7-ELEVEN(湖北)(882839),彰化縣溪湖鎮彰水路四段79號
3955,7-ELEVEN(社集)(122278),彰化縣社頭鄉員集路一段臨351號
3956,7-ELEVEN(員慶)(130877),彰化縣員林市山腳路一段386號
3957,7-ELEVEN(社腳)(179942),彰化縣社頭鄉湳雅村山腳路三段525號
3958,7-ELEVEN(金廣興)(228123),彰化縣社頭鄉中山路一段766號
3959,7-ELEVEN(社員)(252746),彰化縣社頭鄉員集路三段16號
3960,7-ELEVEN(新員高)(966577),彰化縣溪湖鎮員鹿路一段101號
3961,7-ELEVEN(順心)(968610),彰化縣埔心鄉中山路145號147號149號
3962,7-ELEVEN(秀發)(142803),彰化縣秀水鄉番花路臨558之7號
3963,7-ELEVEN(康軒)(255446),彰化縣秀水鄉安溪村彰鹿路19號
3964,7-ELEVEN(秀水)(239259),彰化縣秀水鄉文化街31號
3965,7-ELEVEN(鶴鳴)(922809),彰化縣秀水鄉鶴鳴村彰鹿路362號
3966,7-ELEVEN(秀工)(961941),彰化縣秀水鄉彰水路二段795-1號
3967,7-ELEVEN(豐昌)(143138),彰化縣員林市永昌街86號1樓
3968,7-ELEVEN(金東山)(190824),彰化縣員林市南東里山腳路四段1號3號
3969,7-ELEVEN(員成)(216164),彰化縣員林市中山路二段214.216號
3970,7-ELEVEN(新靜修)(990835),彰化縣員林市靜修路77號之4
3971,7-ELEVEN(家和)(991838),彰化縣員林市大饒里員集路二段216號
3972,7-ELEVEN(員昌)(110459),彰化縣員林市黎明里12鄰南昌路70號72號1樓
3973,7-ELEVEN(員農)(120478),彰化縣員林市萬年里員水路二段19鄰433號
3974,7-ELEVEN(新員民)(199452),彰化縣員林市三民街20號
3975,7-ELEVEN(員家)(909552),彰化縣員林市中正路75號
3976,7-ELEVEN(大員山)(967019),彰化縣員林市中山路一段300號
3977,7-ELEVEN(天越)(248965),台北市士林區天母東路50巷25號
3978,7-ELEVEN(凱立)(261821),台北市士林區忠義街68號
3979,7-ELEVEN(至誠)(198057),台北市士林區至誠路二段31號
3980,7-ELEVEN(新忠誠)(216072),台北市士林區中山北路六段18號20號1樓
3981,7-ELEVEN(芝山)(216119),台北市士林區福華路126號1樓
3982,7-ELEVEN(天北)(170587),台北市士林區天母里天母西路39-1號1樓
3983,7-ELEVEN(天東)(200815),台北市士林區中山北路七段14巷2-1號
3984,7-ELEVEN(太學)(132909),台北市士林區華岡路45之1號1樓
3985,7-ELEVEN(文學)(170473),台北市士林區光華路26巷10號1樓
3986,7-ELEVEN(天鑫)(255376),台北市士林區天玉街8號
3987,7-ELEVEN(擎天崗)(214607),台北市北投區湖山路一段12號
3988,7-ELEVEN(文大)(214283),台北市士林區格致路57號
3989,7-ELEVEN(福捷)(957193),台北市士林區中正路235巷14號
3991,7-ELEVEN(海光)(248703),台北市士林區延平北路五段35號37號39號
3992,7-ELEVEN(天美)(129372),台北市士林區天母東路8巷96號98號
3993,7-ELEVEN(德天)(190592),台北市士林區德行西路52號1樓
3994,7-ELEVEN(德東)(238511),台北市士林區德行東路262號1樓
3995,7-ELEVEN(京磚)(196497),台北市大同區華陰街65號1樓
3996,7-ELEVEN(承華)(198677),台北市大同區承德路一段22號
3997,7-ELEVEN(鑫太原)(971672),台北市大同區太原路40號42號44號
3998,7-ELEVEN(金蓬)(240020),台北市中山區民權西路73號1樓
4000,7-ELEVEN(鑫越)(128025),台北市中山區南京西路12巷9號1樓
4001,7-ELEVEN(延埕)(190938),台北市大同區延平北路二段159號161號
4002,7-ELEVEN(新慶陽)(238212),台北市大同區重慶北路二段60號
4003,7-ELEVEN(篷萊)(996523),台北市大同區寧夏路131-1號
4004,7-ELEVEN(森北)(261832),台北市中山區林森北路108號
4005,7-ELEVEN(翔運)(262972),台北市中山區中山北路二段44巷2號1樓
4006,7-ELEVEN(長津)(960096),台北市中山區長安東路一段12號
4007,7-ELEVEN(延龍)(238382),台北市大同區延平北路四段16號18號1樓
4008,7-ELEVEN(恆安)(238500),台北市大安區永康街2巷12號1樓
4009,7-ELEVEN(金山)(239385),台北市中正區金山南路一段108號
4010,7-ELEVEN(新雲)(985280),台北市中正區三愛里連雲街81號
4011,7-ELEVEN(和泰)(214571),台北市大安區和平東路一段169號
4012,7-ELEVEN(晉江)(844860),台北市中正區和平西路一段26號
4013,7-ELEVEN(統新)(260851),台北市中正區臨沂街27巷10號1樓
4014,7-ELEVEN(花市)(251271),台北市大安區建國南路一段274號
4015,7-ELEVEN(復維)(216108),台北市大安區復興南路二段17號
4016,7-ELEVEN(豫銘)(863698),台北市大安區大安路二段102號
4017,7-ELEVEN(中航)(170978),台北市中正區林森南路12號
4018,7-ELEVEN(興忠)(199980),台北市中正區紹興北街3號1樓B1
4019,7-ELEVEN(鑫復)(155083),台北市大安區信義路三段178號1樓
4020,7-ELEVEN(鑫國語)(183309),台北市中正區南昌路一段135號1樓
4021,7-ELEVEN(忠聯)(237666),台北市中正區忠孝東路二段100號1樓
4022,7-ELEVEN(義村)(963305),台北市大安區忠孝東路三段160號
4023,7-ELEVEN(康福)(202017),台北市大安區永康街12之2號1樓
4024,7-ELEVEN(鑫重寧)(118420),台北市中正區寧波西街86號1樓
4025,7-ELEVEN(愛國)(211561),台北市大安區愛國東路75號
4026,7-ELEVEN(杭信)(216865),台北市中正區信義路二段15號1樓
4027,7-ELEVEN(江東)(266712),台北市中山區長安東路二段43號45-1號1樓
4028,7-ELEVEN(合江)(166175),台北市中山區合江街58巷1號1樓60號1樓60之1號1樓
4029,7-ELEVEN(鑫錦州)(254579),台北市中山區錦州街263號
4030,7-ELEVEN(松京)(264370),台北市中山區南京東路二段144號1樓
4031,7-ELEVEN(元大)(996741),台北市中山區遼寧街110號1樓
4032,7-ELEVEN(京山)(239813),台北市中山區南京東路二段100號1樓
4033,7-ELEVEN(長松)(916572),台北市中山區松江路65號
4034,7-ELEVEN(美麗華)(254694),台北市中山區北安路839-1號
4035,7-ELEVEN(敬群)(213626),台北市中山區樂群二路154號1樓
4036,7-ELEVEN(基河)(214526),台北市中山區樂群二路206號1樓
4037,7-ELEVEN(復惠)(207610),台北市松山區復興北路335號1樓
4038,7-ELEVEN(榮鑽)(250083),台北市中山區五常街23號25號民族東路410巷62號1樓
4039,7-ELEVEN(榮星)(239547),台北市中山區龍江路322號
4040,7-ELEVEN(鑫安江)(148133),台北市中山區長安東路二段178號178-1號1樓
4041,7-ELEVEN(春龍)(164777),台北市中山區長春路257號
4042,7-ELEVEN(中福)(865834),台北市中山區民生東路二段113號
4043,7-ELEVEN(京旺)(209719),台北市中山區南京東路一段92號1樓
4044,7-ELEVEN(春城)(255468),台北市中山區長春路135號135之1號1樓
4046,7-ELEVEN(興復)(190905),台北市中山區興安街112號一樓
4047,7-ELEVEN(金宴)(241595),台北市中山區建國北路二段151巷8號1樓
4048,7-ELEVEN(東崙)(886059),台北市中山區八德路二段282號
4049,7-ELEVEN(吉鑫)(167260),台北市中山區南京東路二段11號1樓
4050,7-ELEVEN(建龍)(273215),台北市中山區龍江路239號1樓
4051,7-ELEVEN(錦合)(216315),台北市中山區合江街117號
4052,7-ELEVEN(新西華)(241159),台北市中山區民生東路三段31號
4054,7-ELEVEN(大埔)(197157),台北市中正區和平西路二段152號152之1號154號154之1號
4055,7-ELEVEN(國雙)(215921),台北市萬華區西藏路125巷17號及129-9號
4056,7-ELEVEN(廣運)(228396),台北市萬華區廣州街170號1樓2樓部份
4057,7-ELEVEN(漢慶)(266686),台北市中正區漢口街一段82號1樓
4058,7-ELEVEN(雙環)(846604),台北市萬華區環河南路二段207號
4059,7-ELEVEN(昆寧)(185833),台北市萬華區西寧南路50巷3號5號
4060,7-ELEVEN(華藏)(197124),台北市萬華區西藏路107號107之1號1樓
4061,7-ELEVEN(西寧南)(251400),台北市萬華區西寧南路141號1樓2樓
4062,7-ELEVEN(華江)(187781),台北市萬華區環河南路二段200號1樓
4063,7-ELEVEN(捷盟)(197559),台北市萬華區漢中街51號
4064,7-ELEVEN(新寧南)(232269),台北市萬華區西寧南路78號1樓
4065,7-ELEVEN(慶陽)(253897),台北市中正區衡陽路93號1樓
4066,7-ELEVEN(廣明)(187389),台北市萬華區昆明街285號之3之4
4067,7-ELEVEN(興信鑫)(166359),台北市中正區館前路59號1樓
4069,7-ELEVEN(鑫大孝)(996110),台北市中正區黎明里重慶南路一段1-1號一樓
4071,7-ELEVEN(桂林)(886222),台北市萬華區桂林路156號158號160號
4072,7-ELEVEN(漢中)(992130),台北市萬華區漢中街185號187號
4073,7-ELEVEN(大華)(251020),台北市萬華區萬大路495號497號
4074,7-ELEVEN(龍廣)(125967),台北市萬華區廣州街148號
4075,7-ELEVEN(大永博)(186157),台北市中正區博愛路97號1樓
4077,7-ELEVEN(鑫衡陽)(202497),台北市中正區衡陽路6號1樓
4078,7-ELEVEN(鑫日新)(214320),台北市萬華區武昌街二段122之1號
4079,7-ELEVEN(欣昌)(251802),台北市萬華區西昌街177號179號179-1號
4080,7-ELEVEN(德馨)(240570),台北市內湖區洲子街46號
4081,7-ELEVEN(西武)(171085),台北市內湖區內湖路一段285巷65弄3號5號1樓
4082,7-ELEVEN(環武)(231864),台北市內湖區環山路一段8號1樓
4083,7-ELEVEN(紫新)(241137),台北市內湖區成功路三段201號1樓
4084,7-ELEVEN(瓏馬)(164733),台北市內湖區康樂街213號
4085,7-ELEVEN(悅來)(266697),台北市內湖區五分街9號11號1樓
4086,7-ELEVEN(名寶)(250038),台北市內湖區民權東路六段180巷17號19號
4087,7-ELEVEN(泰樂)(202291),台北市內湖區安泰街26號28號
4088,7-ELEVEN(成湖)(253196),台北市內湖區成功路四段346號
4089,7-ELEVEN(鑫文德)(261810),台北市內湖區文德路99號1樓
4090,7-ELEVEN(欣福)(251330),台北市內湖區民權東路六段120巷7弄8號
4091,7-ELEVEN(港華)(196464),台北市內湖區港華街46號1樓
4092,7-ELEVEN(金湖)(136222),台北市內湖區文湖街83號85號1樓
4093,7-ELEVEN(墘都)(197043),台北市內湖區內湖路一段669號
4094,7-ELEVEN(銳陽)(230207),台北市內湖區文德路22巷44弄6號8號1樓
4095,7-ELEVEN(瑞景)(183996),台北市內湖區瑞光路583巷30號1樓
4096,7-ELEVEN(大眾)(186401),台北市內湖區港墘路221巷41號1樓
4097,7-ELEVEN(瑞寶)(198116),台北市內湖區瑞光路583巷27號1樓
4098,7-ELEVEN(洲子)(170314),台北市內湖區瑞光路517號1樓
4099,7-ELEVEN(墘運)(184472),台北市內湖區洲子街12號1樓
4100,7-ELEVEN(鴻瑞)(263861),台北市內湖區瑞光路335號1樓
4101,7-ELEVEN(金龍)(122430),台北市內湖區內湖路二段407號409號411號1樓
4102,7-ELEVEN(金德)(237404),台北市內湖區金龍路5號1F
4103,7-ELEVEN(德成)(261647),台北市內湖區內湖路二段366號
4104,7-ELEVEN(德福)(900636),台北市內湖區成功路四段30巷27號29號31號
4105,7-ELEVEN(清圳)(253451),台北市內湖區東湖路113巷88號
4106,7-ELEVEN(鑫碁泰)(199669),台北市內湖區康寧路三段63號65號67號
4107,7-ELEVEN(晏揚)(882792),台北市內湖區康寧路三段99巷14號康寧路三段99巷12弄2號
4108,7-ELEVEN(知心)(139140),台北市北投區知行路185號1樓
4109,7-ELEVEN(中華賓士)(230757),台北市北投區立功街9號1樓
4110,7-ELEVEN(公館)(936244),台北市北投區公館路31號
4111,7-ELEVEN(北投)(239145),台北市北投區中和街222號
4112,7-ELEVEN(和業)(996637),台北市北投區中和街10號
4113,7-ELEVEN(榮護)(185464),台北市北投區石牌路二段179號1樓
4114,7-ELEVEN(護專)(254742),台北市北投區振興街31號
4115,7-ELEVEN(復興崗)(252942),台北市北投區中央北路二段68之2號68之3號
4116,7-ELEVEN(德致)(240558),台北市北投區明德路87號89號1樓
4117,7-ELEVEN(致遠)(874573),台北市北投區石牌路一段126號
4118,7-ELEVEN(明德)(948649),台北市北投區明德路114號
4119,7-ELEVEN(泉源)(251477),台北市北投區泉源路30號地下一樓
4120,7-ELEVEN(陽明)(228776),台北市北投區立農街二段155號1樓
4121,7-ELEVEN(商城)(264130),台北市北投區裕民六路111號113號1樓
4122,7-ELEVEN(薇閣)(936255),台北市北投區中央北路一段108號
4123,7-ELEVEN(和信醫)(993649),台北市北投區立德路125號1樓
4124,7-ELEVEN(榮總)(264613),台北市北投區石牌路二段301號
4125,7-ELEVEN(中蘭)(183871),金門縣金沙鎮環島北路三段482號
4126,7-ELEVEN(金生)(255055),金門縣金城鎮西門里民生路67.69號
4127,7-ELEVEN(金門城)(253668),金門縣金城鎮金門城128-6號
4129,7-ELEVEN(新沙美)(970059),金門縣金沙鎮汶沙里國中路2號
4130,7-ELEVEN(金寧)(970820),金門縣金寧鄉環島北路一段711號
4132,7-ELEVEN(金央)(237851),金門縣金寧鄉伯玉路一段222之8號1樓
4133,7-ELEVEN(金誼)(251525),金門縣金城鎮南門里浯江北堤路100號
4134,7-ELEVEN(金亮)(882921),金門縣金城鎮民權路73號1F2F75號1F2F光前路85-2號1F85-3號1F
4135,7-ELEVEN(金豪)(981598),金門縣金城鎮西海路三段1號3號5號1樓
4136,7-ELEVEN(金石)(255147),金門縣金城鎮民權路192號196號1樓
4138,7-ELEVEN(鈦湖)(194192),金門縣金湖鎮新市里太湖路二段217號1樓
4139,7-ELEVEN(金囍)(199898),金門縣金湖鎮復興路115號.115-1號.115-2號.115-3號
4140,7-ELEVEN(金門醫院)(210351),金門縣金湖鎮復興路2-1號1樓
4141,7-ELEVEN(陽翟)(216326),金門縣金沙鎮光前里陽翟新興街23.23-1號
4142,7-ELEVEN(新山外)(250108),金門縣金湖鎮山外里復興西路2號
4143,7-ELEVEN(下埔下)(241263),金門縣金寧鄉慈湖路一段69.71號
4144,7-ELEVEN(新再發)(263078),金門縣金湖鎮復興路8號10號
4145,7-ELEVEN(小金)(173977),金門縣烈嶼鄉林湖村東林街156號
4146,7-ELEVEN(光忠)(254915),台北市大安區復興南路一段107巷5弄1號1樓
4147,7-ELEVEN(吉忠)(957285),台北市大安區延吉街72號
4148,7-ELEVEN(復春)(184782),台北市松山區復興北路179號
4149,7-ELEVEN(京東)(238670),台北市松山區南京東路五段16號1樓
4150,7-ELEVEN(寶德)(241090),台北市松山區八德路四段295號297號1樓
4151,7-ELEVEN(庫德)(175043),台北市松山區八德路二段366巷7號1樓
4152,7-ELEVEN(征唐)(187806),台北市松山區新東街41-7號
4153,7-ELEVEN(樂得)(906209),台北市松山區復興北路35號
4154,7-ELEVEN(北體)(216337),台北市松山區北寧路66號
4155,7-ELEVEN(南京)(251307),台北市松山區南京東路三段303巷5號
4156,7-ELEVEN(新育商)(165976),台北市松山區寧安街3巷11號1樓
4157,7-ELEVEN(新寶清)(214803),台北市松山區南京東路五段334號336號1樓
4158,7-ELEVEN(京佳)(197652),台北市松山區南京東路五段229號231號1樓
4159,7-ELEVEN(中崙)(239721),台北市松山區八德路三段27號
4160,7-ELEVEN(延壽)(173988),台北市松山區延壽街422號
4161,7-ELEVEN(仕吉)(238935),台北市大安區忠孝東路四段223巷42號
4162,7-ELEVEN(影城)(164618),台北市松山區八德路四段245巷35號
4163,7-ELEVEN(京城)(238337),台北市松山區南京東路四段75之2號1樓
4165,7-ELEVEN(崇光)(946919),台北市大安區復興南路一段135巷5號
4166,7-ELEVEN(福源)(135610),台北市松山區新東街60巷16號18號1樓
4167,7-ELEVEN(市大)(260862),台北市松山區市民大道路四段105號
4168,7-ELEVEN(健一)(250359),台北市松山區健康路11號
4170,7-ELEVEN(小巨蛋)(200376),台北市松山區南京東路四段2號1樓
4171,7-ELEVEN(威京)(240709),台北市松山區八德路四段151號
4172,7-ELEVEN(德育)(206879),台北市松山區八德路三段171號173號1樓
4173,7-ELEVEN(新復勢)(214799),台北市松山區八德路三段200號202號1樓
4174,7-ELEVEN(松智)(174970),台北市信義區莊敬路325巷43號
4175,7-ELEVEN(仁信)(202110),台北市信義區松仁路130號
4176,7-ELEVEN(敦厚)(130132),台北市信義區永吉路30巷168弄1號1樓
4177,7-ELEVEN(統家)(202453),台北市大安區忠孝東路四段216巷27弄1號1樓
4178,7-ELEVEN(崇德)(122212),台北市信義區崇德街104號106號1樓
4179,7-ELEVEN(松捷)(135425),台北市信義區忠孝東路五段1之6號
4180,7-ELEVEN(敦禾)(215530),台北市大安區敦化南路二段265巷6號1樓
4181,7-ELEVEN(新東帝)(249968),台北市大安區敦化南路二段99號1樓
4182,7-ELEVEN(靜安)(265155),台北市大安區光復南路262號
4183,7-ELEVEN(技安)(128058),台北市大安區和平東路三段97號97之1號1樓
4184,7-ELEVEN(鑫通)(236973),台北市大安區信義路四段294巷7號1樓
4185,7-ELEVEN(欣隆昌)(239248),台北市大安區基隆路二段142之1號及142之2號
